Sex,Age,Height,Weight,NOC,Games,Sport,Medal
M,22.0,173.0,83.0,FRA,1924 Summer,Rugby,Silver
M,20.0,172.0,71.0,NGR,2016 Summer,Football,Bronze
F,29.0,169.0,66.0,AUS,2016 Summer,Rugby Sevens,Gold
F,24.0,165.0,55.0,USA,1988 Summer,Basketball,Gold
F,21.0,175.0,57.0,FRA,2012 Summer,Swimming,Bronze
M,30.0,163.0,57.0,JPN,1984 Summer,Wrestling,Silver
M,19.0,180.0,72.0,CMR,2000 Summer,Football,Gold
M,30.0,194.0,100.0,ESP,1996 Summer,Handball,Bronze
M,31.0,178.0,66.0,USA,1984 Summer,Shooting,Gold
M,27.0,192.0,120.0,SWE,2012 Summer,Wrestling,Bronze
M,22.0,179.0,70.0,ITA,1984 Summer,Athletics,Bronze
F,25.0,178.0,77.0,USA,2014 Winter,Bobsleigh,Bronze
M,24.0,185.0,84.0,USA,1956 Summer,Basketball,Gold
F,21.0,175.0,65.0,AUS,2012 Summer,Swimming,Silver
M,22.0,183.0,71.0,CAN,1976 Summer,Swimming,Silver
M,17.0,183.0,66.0,USA,1976 Summer,Athletics,Bronze
M,21.0,180.0,78.0,GBR,2012 Summer,Boxing,Silver
F,17.0,167.0,54.0,USA,1988 Summer,Swimming,Gold
F,17.0,167.0,54.0,USA,1988 Summer,Swimming,Gold
F,17.0,167.0,54.0,USA,1988 Summer,Swimming,Gold
F,20.0,167.0,54.0,USA,1992 Summer,Swimming,Silver
F,20.0,167.0,54.0,USA,1992 Summer,Swimming,Gold
M,21.0,180.0,78.0,USA,1968 Summer,Athletics,Gold
M,21.0,180.0,78.0,USA,1968 Summer,Athletics,Gold
M,26.0,196.0,87.0,CAN,1984 Summer,Rowing,Gold
M,28.0,188.0,93.0,USA,1988 Summer,Water Polo,Silver
M,26.0,190.0,87.0,CAN,1984 Summer,Rowing,Gold
M,18.0,190.0,77.0,AUS,1980 Summer,Swimming,Bronze
M,18.0,190.0,77.0,AUS,1980 Summer,Swimming,Gold
M,22.0,190.0,77.0,AUS,1984 Summer,Swimming,Bronze
M,22.0,190.0,77.0,AUS,1984 Summer,Swimming,Bronze
M,18.0,159.0,48.0,GBR,1972 Summer,Boxing,Bronze
M,25.0,176.0,72.0,AUS,1964 Summer,Hockey,Bronze
M,29.0,176.0,72.0,AUS,1968 Summer,Hockey,Silver
M,21.0,187.0,83.0,AUS,1984 Summer,Rowing,Bronze
M,21.0,167.0,67.0,USA,1952 Summer,Wrestling,Silver
M,25.0,170.0,71.0,ARG,1928 Summer,Football,Silver
F,26.0,170.0,70.0,FRA,1996 Summer,Cycling,Gold
M,22.0,170.0,60.0,GBR,1932 Summer,Athletics,Silver
M,20.0,183.0,78.0,SUI,1972 Summer,Fencing,Silver
M,22.0,180.0,77.0,SUI,1976 Summer,Fencing,Bronze
M,23.0,182.0,75.0,USA,2000 Summer,Baseball,Gold
M,21.0,187.0,64.0,USA,1988 Summer,Athletics,Bronze
M,21.0,187.0,64.0,USA,1988 Summer,Athletics,Gold
M,21.0,189.0,83.0,NED,2004 Summer,Hockey,Silver
M,29.0,189.0,83.0,NED,2012 Summer,Hockey,Silver
F,23.0,185.0,76.0,GER,2000 Summer,Rowing,Gold
F,27.0,185.0,76.0,GER,2004 Summer,Rowing,Gold
F,25.0,178.0,76.0,NZL,2004 Summer,Rowing,Gold
F,29.0,178.0,76.0,NZL,2008 Summer,Rowing,Gold
F,25.0,178.0,78.0,NZL,2004 Summer,Rowing,Gold
F,29.0,178.0,78.0,NZL,2008 Summer,Rowing,Gold
F,23.0,169.0,56.0,FRG,1984 Summer,Athletics,Bronze
F,16.0,167.0,66.0,AUS,1960 Summer,Swimming,Silver
M,24.0,183.0,76.0,POR,2008 Summer,Athletics,Gold
M,30.0,180.0,71.0,USA,1948 Summer,Athletics,Silver
M,30.0,180.0,71.0,USA,1948 Summer,Athletics,Silver
M,30.0,180.0,71.0,USA,1948 Summer,Athletics,Gold
M,21.0,213.0,109.0,USA,1984 Summer,Basketball,Gold
M,29.0,213.0,109.0,USA,1992 Summer,Basketball,Gold
M,26.0,185.0,79.0,USA,1900 Summer,Athletics,Gold
M,26.0,185.0,79.0,USA,1900 Summer,Athletics,Gold
M,26.0,185.0,79.0,USA,1900 Summer,Athletics,Gold
M,30.0,185.0,79.0,USA,1904 Summer,Athletics,Gold
M,30.0,185.0,79.0,USA,1904 Summer,Athletics,Gold
M,30.0,185.0,79.0,USA,1904 Summer,Athletics,Gold
M,32.0,185.0,79.0,USA,1906 Summer,Athletics,Gold
M,32.0,185.0,79.0,USA,1906 Summer,Athletics,Gold
M,34.0,185.0,79.0,USA,1908 Summer,Athletics,Gold
M,34.0,185.0,79.0,USA,1908 Summer,Athletics,Gold
M,22.0,171.0,80.0,NGR,2016 Summer,Football,Bronze
M,20.0,184.0,82.0,NGR,1992 Summer,Athletics,Silver
M,20.0,182.0,79.0,NGR,1992 Summer,Athletics,Silver
M,22.0,175.0,57.0,MAR,2000 Summer,Athletics,Bronze
M,34.0,177.0,110.0,ITA,2012 Summer,Shooting,Silver
F,28.0,169.0,59.0,BRA,2008 Summer,Volleyball,Gold
F,32.0,169.0,59.0,BRA,2012 Summer,Volleyball,Gold
M,25.0,194.0,74.0,HUN,1988 Summer,Modern Pentathlon,Gold
M,23.0,172.0,69.0,MEX,2012 Summer,Football,Gold
F,19.0,161.0,56.0,BRA,2008 Summer,Football,Silver
F,23.0,193.0,76.0,BRA,2008 Summer,Volleyball,Gold
F,27.0,193.0,76.0,BRA,2012 Summer,Volleyball,Gold
M,20.0,163.0,54.0,MEX,1964 Summer,Boxing,Bronze
M,29.0,204.0,101.0,BRA,2008 Summer,Beach Volleyball,Silver
F,28.0,170.0,62.0,SLO,2014 Winter,Cross Country Skiing,Bronze
M,22.0,161.0,52.0,ITA,1952 Summer,Wrestling,Silver
M,26.0,161.0,52.0,ITA,1956 Summer,Wrestling,Silver
M,27.0,184.0,83.0,ESP,2008 Summer,Hockey,Silver
M,31.0,177.0,74.0,ESP,1980 Summer,Hockey,Silver
M,30.0,182.0,78.0,ESP,2008 Summer,Hockey,Silver
M,20.0,198.0,100.0,FRA,2016 Summer,Handball,Silver
M,24.0,189.0,80.0,ITA,2006 Winter,Speed Skating,Gold
M,24.0,189.0,80.0,ITA,2006 Winter,Speed Skating,Bronze
M,24.0,189.0,80.0,ITA,2006 Winter,Speed Skating,Gold
M,29.0,182.0,79.0,ITA,2008 Summer,Canoeing,Bronze
F,31.0,162.0,53.0,JAM,2016 Summer,Athletics,Silver
M,26.0,185.0,70.0,FRG,1988 Summer,Football,Bronze
M,24.0,175.0,69.0,LAT,2000 Summer,Athletics,Silver
F,22.0,178.0,78.0,URS,1980 Summer,Rowing,Bronze
M,26.0,168.0,68.0,URS,1988 Summer,Wrestling,Gold
M,29.0,168.0,68.0,EUN,1992 Summer,Wrestling,Gold
M,25.0,193.0,92.0,POL,1996 Summer,Wrestling,Silver
M,32.0,178.0,61.0,USA,1924 Summer,Athletics,Silver
F,20.0,158.0,50.0,USA,1952 Summer,Athletics,Gold
F,24.0,158.0,50.0,USA,1956 Summer,Athletics,Bronze
M,25.0,170.0,68.0,ITA,1994 Winter,Short Track Speed Skating,Gold
F,20.0,155.0,46.0,GDR,1988 Summer,Gymnastics,Bronze
M,21.0,187.0,80.0,FRG,1984 Summer,Swimming,Bronze
M,21.0,187.0,80.0,FRG,1984 Summer,Swimming,Silver
M,25.0,187.0,80.0,FRG,1988 Summer,Swimming,Bronze
F,22.0,160.0,56.0,USA,2000 Summer,Football,Silver
M,17.0,193.0,72.0,USA,1972 Summer,Swimming,Gold
M,17.0,193.0,72.0,USA,1972 Summer,Swimming,Gold
F,22.0,160.0,56.0,GBR,1992 Summer,Judo,Silver
F,26.0,182.0,68.0,AUS,2000 Summer,Softball,Bronze
M,30.0,175.0,71.0,AUS,2000 Summer,Archery,Gold
M,27.0,182.0,70.0,FRA,1992 Summer,Cycling,Bronze
F,24.0,171.0,62.0,PER,1988 Summer,Volleyball,Silver
M,30.0,180.0,80.0,YUG,1972 Summer,Handball,Gold
M,22.0,181.0,80.0,CRO,2010 Winter,Biathlon,Bronze
F,24.0,178.0,69.0,BRA,2008 Summer,Taekwondo,Bronze
F,18.0,167.0,50.0,ITA,2004 Summer,Rhythmic Gymnastics,Silver
M,42.0,180.0,75.0,BRA,1988 Summer,Sailing,Bronze
M,24.0,181.0,77.0,BRA,2012 Summer,Boxing,Bronze
F,23.0,173.0,58.0,FRG,1972 Summer,Athletics,Gold
F,23.0,173.0,58.0,FRG,1972 Summer,Athletics,Bronze
M,25.0,172.0,70.5,FIN,1992 Summer,Archery,Silver
M,28.0,166.0,63.0,ITA,1996 Summer,Shooting,Gold
M,23.0,186.0,83.0,CUB,1996 Summer,Swimming,Silver
F,27.0,178.0,74.0,AUS,2004 Summer,Rowing,Bronze
F,23.0,190.0,74.0,AUS,1996 Summer,Basketball,Bronze
F,28.0,190.0,74.0,AUS,2000 Summer,Basketball,Silver
F,32.0,190.0,74.0,AUS,2004 Summer,Basketball,Silver
M,36.0,179.0,90.0,TCH,1972 Summer,Shooting,Silver
F,23.0,158.0,50.0,FRA,1968 Winter,Alpine Skiing,Silver
F,23.0,158.0,50.0,FRA,1968 Winter,Alpine Skiing,Bronze
M,22.0,170.0,64.0,CHN,1996 Summer,Gymnastics,Silver
M,22.0,170.0,64.0,CHN,1996 Summer,Gymnastics,Bronze
M,21.0,158.0,50.0,CHN,1996 Summer,Gymnastics,Silver
F,20.0,170.0,55.0,CHN,2014 Winter,Short Track Speed Skating,Silver
F,16.0,148.0,37.0,CHN,2016 Summer,Gymnastics,Bronze
F,24.0,168.0,55.0,CHN,1996 Summer,Football,Silver
F,22.0,170.0,62.0,CHN,2012 Summer,Archery,Silver
M,28.0,187.0,90.0,GDR,1980 Summer,Boxing,Bronze
M,30.0,183.0,67.0,CRO,2016 Summer,Sailing,Gold
M,28.0,178.0,81.0,HUN,1960 Summer,Football,Bronze
M,20.0,194.0,95.0,HUN,1972 Summer,Water Polo,Silver
M,23.0,194.0,95.0,HUN,1976 Summer,Water Polo,Gold
M,27.0,194.0,95.0,HUN,1980 Summer,Water Polo,Bronze
M,29.0,175.0,58.0,GBR,2012 Summer,Athletics,Gold
M,29.0,175.0,58.0,GBR,2012 Summer,Athletics,Gold
M,33.0,175.0,58.0,GBR,2016 Summer,Athletics,Gold
M,33.0,175.0,58.0,GBR,2016 Summer,Athletics,Gold
M,25.0,192.0,102.0,FRG,1972 Summer,Rowing,Gold
M,29.0,192.0,102.0,FRG,1976 Summer,Rowing,Bronze
M,26.0,176.0,80.0,TCH,1972 Winter,Ice Hockey,Bronze
F,24.0,173.0,73.0,CAN,2016 Summer,Rugby Sevens,Bronze
M,36.0,187.0,75.0,USA,1984 Summer,Equestrianism,Gold
M,36.0,187.0,75.0,USA,1984 Summer,Equestrianism,Gold
M,40.0,187.0,75.0,USA,1988 Summer,Equestrianism,Silver
M,25.0,188.0,85.0,ITA,1988 Summer,Rowing,Gold
M,29.0,188.0,85.0,ITA,1992 Summer,Rowing,Bronze
F,27.0,182.0,71.0,HUN,2000 Summer,Handball,Silver
F,26.0,178.0,66.0,HUN,1996 Summer,Handball,Bronze
F,31.0,178.0,66.0,HUN,2000 Summer,Handball,Silver
M,21.0,169.0,67.0,HUN,1956 Summer,Canoeing,Bronze
M,25.0,169.0,67.0,HUN,1960 Summer,Canoeing,Bronze
M,22.0,172.0,72.0,HUN,1964 Summer,Football,Gold
M,23.0,183.0,87.0,HUN,1992 Summer,Wrestling,Gold
F,23.0,173.0,63.0,HUN,1968 Summer,Fencing,Silver
F,26.0,173.0,63.0,HUN,1972 Summer,Fencing,Silver
F,26.0,173.0,63.0,HUN,1972 Summer,Fencing,Silver
F,30.0,173.0,63.0,HUN,1976 Summer,Fencing,Bronze
M,23.0,175.0,65.0,CAN,1936 Winter,Ice Hockey,Silver
F,29.0,173.0,63.0,USA,1992 Summer,Athletics,Silver
M,23.0,183.0,70.0,USA,1960 Summer,Swimming,Gold
M,23.0,183.0,70.0,USA,1960 Summer,Swimming,Gold
F,21.0,183.0,71.0,FRA,2012 Summer,Swimming,Bronze
M,24.0,172.0,64.0,USA,1968 Summer,Athletics,Bronze
F,24.0,167.0,65.0,AUS,1996 Summer,Hockey,Gold
F,28.0,167.0,65.0,AUS,2000 Summer,Hockey,Gold
F,24.0,163.0,57.0,USA,2014 Winter,Snowboarding,Gold
M,35.0,173.0,66.0,USA,2016 Summer,Equestrianism,Silver
M,33.0,187.0,95.0,BAH,1956 Summer,Sailing,Bronze
M,19.0,182.0,79.0,AUS,1984 Summer,Swimming,Silver
M,21.0,175.0,70.0,FRG,1972 Summer,Swimming,Silver
M,35.0,184.0,100.0,SUI,1988 Winter,Bobsleigh,Gold
M,28.0,180.0,94.0,SUI,1988 Winter,Bobsleigh,Gold
M,25.0,184.0,79.0,FRG,1988 Summer,Hockey,Silver
M,20.0,175.0,78.0,NGR,2004 Summer,Athletics,Bronze
M,28.0,178.0,78.0,HUN,1968 Summer,Football,Gold
M,26.0,199.0,97.0,GER,2016 Summer,Handball,Bronze
F,24.0,172.0,62.0,RUS,2014 Winter,Speed Skating,Silver
F,22.0,173.0,65.0,USA,2016 Summer,Water Polo,Gold
M,18.0,175.0,75.0,NGR,1996 Summer,Football,Gold
M,29.0,192.0,88.0,FRA,1996 Summer,Rowing,Silver
M,23.0,183.0,83.0,GBR,2000 Summer,Shooting,Gold
M,26.0,182.0,73.0,GBR,1988 Summer,Hockey,Gold
M,23.0,183.0,74.0,ITA,1992 Winter,Cross Country Skiing,Silver
M,25.0,183.0,74.0,ITA,1994 Winter,Cross Country Skiing,Bronze
M,25.0,183.0,74.0,ITA,1994 Winter,Cross Country Skiing,Gold
M,29.0,183.0,74.0,ITA,1998 Winter,Cross Country Skiing,Bronze
M,29.0,183.0,74.0,ITA,1998 Winter,Cross Country Skiing,Silver
M,24.0,178.0,72.0,SUI,1968 Winter,Alpine Skiing,Silver
F,28.0,165.0,59.0,USA,1996 Summer,Football,Gold
F,32.0,165.0,59.0,USA,2000 Summer,Football,Silver
F,36.0,165.0,59.0,USA,2004 Summer,Football,Gold
M,20.0,175.0,62.0,HUN,1968 Summer,Football,Gold
F,31.0,172.0,64.0,HUN,2012 Summer,Canoeing,Gold
F,36.0,172.0,64.0,HUN,2016 Summer,Canoeing,Gold
M,21.0,195.0,85.0,ARG,2008 Summer,Football,Gold
M,26.0,182.0,82.0,AUS,1968 Summer,Rowing,Silver
F,17.0,170.0,56.0,YUG,1988 Summer,Table Tennis,Bronze
M,20.0,184.0,81.0,UKR,2000 Summer,Boxing,Bronze
M,28.0,179.0,71.0,DEN,1996 Summer,Rowing,Gold
M,32.0,179.0,71.0,DEN,2000 Summer,Rowing,Bronze
M,29.0,180.0,69.0,UKR,2000 Summer,Cycling,Silver
M,26.0,185.0,80.0,SUI,2008 Summer,Tennis,Gold
M,30.0,185.0,80.0,SUI,2012 Summer,Tennis,Silver
M,24.0,190.0,77.0,USA,1920 Summer,Rowing,Silver
M,26.0,185.0,75.0,USA,1920 Summer,Rowing,Silver
M,31.0,176.0,71.0,EUN,1992 Summer,Shooting,Gold
F,19.0,176.0,60.0,RUS,2008 Summer,Athletics,Gold
M,23.0,198.0,92.0,RUS,2004 Summer,Water Polo,Bronze
M,21.0,189.0,86.0,URS,1980 Summer,Swimming,Silver
M,24.0,195.0,90.0,RUS,2004 Summer,Rowing,Gold
M,27.0,169.0,60.0,UKR,2008 Summer,Wrestling,Silver
M,28.0,186.0,82.0,URS,1964 Summer,Athletics,Silver
F,22.0,162.0,56.0,URS,1968 Summer,Diving,Silver
F,26.0,180.0,75.0,RUS,1994 Winter,Speed Skating,Silver
F,25.0,181.0,74.0,RUS,2000 Summer,Rowing,Bronze
M,24.0,180.0,84.0,URS,1976 Summer,Handball,Gold
M,28.0,180.0,84.0,URS,1980 Summer,Handball,Silver
F,27.0,180.0,77.0,USA,1992 Summer,Rowing,Silver
M,21.0,204.0,90.0,ITA,2000 Summer,Volleyball,Bronze
M,25.0,204.0,90.0,ITA,2004 Summer,Volleyball,Silver
M,33.0,204.0,90.0,ITA,2012 Summer,Volleyball,Bronze
M,22.0,196.0,98.0,USA,2012 Summer,Swimming,Silver
M,26.0,196.0,98.0,USA,2016 Summer,Swimming,Gold
M,24.0,180.0,90.0,AUT,1964 Winter,Luge,Gold
F,24.0,158.0,53.0,RUS,2000 Summer,Shooting,Bronze
M,29.0,183.0,70.0,AUT,1992 Winter,Ski Jumping,Silver
M,23.0,178.0,66.0,BRA,2016 Summer,Football,Gold
M,29.0,185.0,61.0,GER,1992 Summer,Fencing,Gold
F,18.0,168.0,56.0,USA,2004 Summer,Athletics,Silver
F,22.0,168.0,56.0,USA,2008 Summer,Athletics,Silver
F,22.0,168.0,56.0,USA,2008 Summer,Athletics,Gold
F,26.0,168.0,56.0,USA,2012 Summer,Athletics,Gold
F,26.0,168.0,56.0,USA,2012 Summer,Athletics,Gold
F,26.0,168.0,56.0,USA,2012 Summer,Athletics,Gold
F,30.0,168.0,56.0,USA,2016 Summer,Athletics,Silver
F,30.0,168.0,56.0,USA,2016 Summer,Athletics,Gold
F,30.0,168.0,56.0,USA,2016 Summer,Athletics,Gold
F,26.0,174.0,58.0,FRA,2004 Summer,Athletics,Bronze
M,19.0,180.0,76.0,HUN,1960 Summer,Water Polo,Bronze
M,23.0,180.0,76.0,HUN,1964 Summer,Water Polo,Gold
M,27.0,180.0,76.0,HUN,1968 Summer,Water Polo,Bronze
F,25.0,169.0,62.0,GBR,2008 Summer,Modern Pentathlon,Silver
M,31.0,189.0,82.0,ITA,2012 Summer,Water Polo,Silver
M,28.0,180.0,86.0,FRG,1976 Winter,Luge,Silver
M,19.0,179.0,75.0,CHN,1998 Winter,Short Track Speed Skating,Bronze
M,23.0,179.0,75.0,CHN,2002 Winter,Short Track Speed Skating,Bronze
F,25.0,183.0,75.0,CHN,2004 Summer,Volleyball,Gold
F,29.0,183.0,75.0,CHN,2008 Summer,Volleyball,Bronze
F,26.0,170.0,85.0,CHN,2016 Summer,Golf,Bronze
F,21.0,163.0,55.0,SGP,2008 Summer,Table Tennis,Silver
F,25.0,163.0,55.0,SGP,2012 Summer,Table Tennis,Bronze
F,25.0,163.0,55.0,SGP,2012 Summer,Table Tennis,Bronze
M,24.0,160.0,58.0,CHN,2012 Summer,Gymnastics,Gold
M,24.0,160.0,58.0,CHN,2012 Summer,Gymnastics,Gold
F,24.0,166.0,64.0,AUT,2014 Winter,Alpine Skiing,Gold
F,24.0,166.0,64.0,AUT,2014 Winter,Alpine Skiing,Silver
M,23.0,177.0,72.0,FRA,1968 Summer,Athletics,Bronze
M,37.0,182.0,75.0,USA,2006 Winter,Curling,Bronze
M,25.0,184.0,79.0,HUN,1968 Summer,Fencing,Gold
M,29.0,184.0,79.0,HUN,1972 Summer,Fencing,Gold
M,29.0,184.0,79.0,HUN,1972 Summer,Fencing,Gold
M,23.0,173.0,75.0,URS,1960 Summer,Boxing,Bronze
F,24.0,164.0,52.0,RUS,2004 Summer,Athletics,Silver
F,28.0,164.0,52.0,RUS,2008 Summer,Athletics,Bronze
F,29.0,170.0,63.0,FRA,2012 Summer,Canoeing,Gold
F,17.0,170.0,60.0,USA,1972 Summer,Athletics,Silver
F,16.0,173.0,61.0,USA,1964 Summer,Swimming,Gold
F,16.0,173.0,61.0,USA,1964 Summer,Swimming,Gold
M,32.0,179.0,85.0,NZL,1984 Summer,Canoeing,Gold
M,32.0,179.0,85.0,NZL,1984 Summer,Canoeing,Gold
M,32.0,179.0,85.0,NZL,1984 Summer,Canoeing,Gold
M,36.0,179.0,85.0,NZL,1988 Summer,Canoeing,Gold
M,36.0,179.0,85.0,NZL,1988 Summer,Canoeing,Silver
M,23.0,188.0,84.0,USA,1972 Summer,Water Polo,Bronze
F,20.0,168.0,63.0,BAH,1996 Summer,Athletics,Silver
F,24.0,168.0,63.0,BAH,2000 Summer,Athletics,Gold
F,28.0,168.0,63.0,BAH,2004 Summer,Athletics,Bronze
M,27.0,175.0,71.5,HUN,1996 Summer,Weightlifting,Bronze
M,24.0,180.0,72.0,SWE,1968 Summer,Modern Pentathlon,Gold
F,25.0,180.0,66.0,BRA,1996 Summer,Volleyball,Bronze
M,29.0,199.0,92.0,BRA,1984 Summer,Volleyball,Silver
F,22.0,169.0,55.0,POR,2008 Summer,Triathlon,Silver
F,22.0,184.0,80.0,CUB,1996 Summer,Volleyball,Gold
F,27.0,184.0,80.0,CUB,2000 Summer,Volleyball,Gold
F,31.0,184.0,80.0,CUB,2004 Summer,Volleyball,Bronze
M,29.0,175.0,73.0,FRG,1984 Summer,Water Polo,Bronze
F,27.0,180.0,74.0,ESP,2012 Summer,Handball,Bronze
F,32.0,180.0,71.0,ESP,2012 Summer,Handball,Bronze
M,27.0,175.0,60.0,ESP,2004 Summer,Athletics,Silver
M,27.0,204.0,111.0,ARG,2004 Summer,Basketball,Gold
F,28.0,170.0,66.0,USA,1992 Summer,Tennis,Gold
F,32.0,170.0,66.0,USA,1996 Summer,Tennis,Gold
F,24.0,159.0,57.0,ESP,1996 Summer,Judo,Bronze
F,28.0,159.0,57.0,ESP,2000 Summer,Judo,Gold
M,29.0,193.0,103.0,AUS,2000 Summer,Rowing,Silver
M,31.0,199.0,106.0,FRA,2008 Summer,Handball,Gold
M,35.0,199.0,106.0,FRA,2012 Summer,Handball,Gold
M,22.0,194.0,98.0,ESP,1996 Summer,Handball,Bronze
M,23.0,174.0,73.0,ESP,2008 Summer,Hockey,Silver
F,25.0,167.0,77.0,USA,1996 Summer,Softball,Gold
F,29.0,167.0,77.0,USA,2000 Summer,Softball,Gold
F,33.0,167.0,77.0,USA,2004 Summer,Softball,Gold
M,27.0,173.0,75.0,URU,1928 Summer,Football,Gold
F,20.0,176.0,63.0,USA,1992 Summer,Tennis,Bronze
F,20.0,176.0,63.0,USA,1992 Summer,Tennis,Gold
F,24.0,176.0,63.0,USA,1996 Summer,Tennis,Gold
M,25.0,188.0,86.0,CUB,1992 Summer,Baseball,Gold
M,23.0,196.0,84.0,ESP,2008 Summer,Basketball,Silver
M,27.0,196.0,84.0,ESP,2012 Summer,Basketball,Silver
M,31.0,196.0,84.0,ESP,2016 Summer,Basketball,Bronze
M,27.0,181.0,81.0,ESP,2004 Summer,Sailing,Gold
M,31.0,181.0,81.0,ESP,2008 Summer,Sailing,Silver
F,28.0,168.0,60.0,ESP,1992 Winter,Alpine Skiing,Bronze
M,21.0,171.0,65.0,ESP,1972 Winter,Alpine Skiing,Gold
F,32.0,172.0,66.0,BRA,2012 Summer,Volleyball,Gold
M,21.0,159.0,62.0,IND,1980 Summer,Hockey,Gold
F,24.0,169.0,60.0,GER,1992 Summer,Hockey,Silver
M,32.0,178.0,75.0,NOR,1952 Summer,Sailing,Silver
M,20.0,187.0,87.0,RSA,2004 Summer,Swimming,Gold
M,33.0,166.0,70.0,ITA,1976 Summer,Archery,Bronze
M,37.0,166.0,70.0,ITA,1980 Summer,Archery,Bronze
F,25.0,173.0,73.0,CAN,2006 Winter,Ice Hockey,Gold
M,26.0,187.0,87.0,FRA,2000 Summer,Fencing,Gold
F,27.0,162.0,61.0,ARG,2000 Summer,Hockey,Silver
M,24.0,181.0,77.0,ITA,2004 Summer,Football,Bronze
M,28.0,178.0,80.0,ITA,1952 Summer,Fencing,Silver
M,37.0,178.0,80.0,ITA,1960 Summer,Fencing,Bronze
M,24.0,184.0,68.0,ITA,1976 Summer,Shooting,Bronze
M,27.0,180.0,73.0,ITA,1992 Summer,Canoeing,Gold
M,35.0,180.0,73.0,ITA,2000 Summer,Canoeing,Bronze
M,22.0,176.0,73.0,ARG,1928 Summer,Football,Silver
M,30.0,181.0,104.0,BRA,1996 Summer,Sailing,Gold
M,34.0,181.0,104.0,BRA,2000 Summer,Sailing,Bronze
M,38.0,181.0,104.0,BRA,2004 Summer,Sailing,Gold
M,20.0,185.0,85.0,RSA,1992 Summer,Tennis,Silver
F,21.0,159.0,47.0,USA,1968 Summer,Athletics,Silver
F,21.0,159.0,47.0,USA,1968 Summer,Athletics,Gold
M,24.0,180.0,78.0,CUB,1980 Summer,Judo,Silver
F,38.0,176.0,58.0,ESP,2004 Summer,Equestrianism,Bronze
F,38.0,176.0,58.0,ESP,2004 Summer,Equestrianism,Silver
M,26.0,194.0,85.0,ITA,1992 Summer,Water Polo,Gold
M,19.0,180.0,75.0,USA,1968 Summer,Swimming,Bronze
M,19.0,180.0,75.0,USA,1968 Summer,Swimming,Bronze
F,19.0,157.0,54.0,GBR,1960 Summer,Diving,Bronze
F,19.0,171.0,77.0,AUS,1996 Summer,Cycling,Silver
F,23.0,171.0,77.0,AUS,2000 Summer,Cycling,Silver
M,22.0,173.0,63.0,ITA,1984 Summer,Fencing,Bronze
M,22.0,181.0,78.0,ESP,2000 Summer,Football,Silver
M,31.0,194.0,83.0,SWE,2010 Winter,Biathlon,Gold
M,23.0,193.0,89.0,USA,1964 Summer,Rowing,Gold
M,23.0,181.0,75.0,GER,1956 Summer,Hockey,Bronze
M,34.0,182.0,85.0,AUT,1980 Summer,Sailing,Silver
M,19.0,176.0,76.0,FRA,1920 Summer,Athletics,Bronze
F,27.0,193.0,82.0,URS,1976 Summer,Basketball,Gold
F,31.0,193.0,82.0,URS,1980 Summer,Basketball,Gold
M,21.0,188.0,77.0,URS,1980 Summer,Swimming,Gold
M,21.0,188.0,77.0,URS,1980 Summer,Swimming,Silver
M,23.0,187.0,72.0,RUS,2012 Summer,Swimming,Bronze
F,30.0,170.0,55.0,GER,2014 Winter,Cross Country Skiing,Bronze
M,21.0,183.0,84.0,URS,1980 Winter,Ice Hockey,Silver
M,25.0,183.0,84.0,URS,1984 Winter,Ice Hockey,Gold
M,29.0,183.0,84.0,URS,1988 Winter,Ice Hockey,Gold
F,24.0,196.0,85.0,GDR,1980 Summer,Volleyball,Silver
M,23.0,170.0,60.0,GER,1992 Summer,Table Tennis,Silver
M,21.0,174.0,70.0,AUS,2008 Summer,Swimming,Bronze
F,25.0,167.0,50.0,ITA,2016 Summer,Fencing,Silver
F,27.0,179.0,88.0,TCH,1976 Summer,Athletics,Bronze
M,22.0,180.0,74.0,ITA,2016 Summer,Fencing,Silver
F,20.0,175.0,62.0,FRG,1988 Summer,Fencing,Gold
F,20.0,175.0,62.0,FRG,1988 Summer,Fencing,Gold
F,23.0,175.0,62.0,GER,1992 Summer,Fencing,Silver
F,27.0,175.0,62.0,GER,1996 Summer,Fencing,Bronze
M,25.0,190.0,86.0,BRA,1976 Summer,Sailing,Bronze
M,27.0,187.0,85.0,HUN,1992 Summer,Canoeing,Silver
M,27.0,188.0,78.0,NOR,1988 Winter,Ski Jumping,Bronze
F,29.0,174.0,66.0,GDR,1988 Summer,Athletics,Bronze
M,22.0,185.0,94.0,GER,1992 Summer,Cycling,Gold
M,26.0,185.0,94.0,GER,1996 Summer,Cycling,Gold
M,30.0,185.0,94.0,GER,2000 Summer,Cycling,Bronze
M,30.0,185.0,94.0,GER,2000 Summer,Cycling,Bronze
M,34.0,185.0,94.0,GER,2004 Summer,Cycling,Gold
M,26.0,193.0,89.0,GER,2004 Summer,Fencing,Bronze
M,20.0,177.0,82.0,GDR,1972 Winter,Luge,Bronze
M,20.0,177.0,82.0,GDR,1972 Winter,Luge,Bronze
M,23.0,183.0,88.0,USA,2016 Summer,Cycling,Gold
M,16.0,171.0,57.0,USA,1924 Summer,Boxing,Gold
M,26.0,186.0,84.0,USA,1956 Summer,Rowing,Gold
F,17.0,168.0,61.0,SUI,1984 Winter,Alpine Skiing,Gold
F,21.0,168.0,61.0,SUI,1988 Winter,Alpine Skiing,Silver
